PeakID	seqnames.x	start.x	end.x	width.x	strand.x	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	X	seqnames.y	start.y	end.y	width.y	strand.y	Conc	Conc_CFUE	Conc_ERY	Fold	p.value	FDR
chr8_120292887_120293287	chr8	120292887	120293287	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	64431	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	785	chr8	120292887	120293287	401	*	7.84890112449018	7.18931874564479	8.29984943452659	-0.945656215992915	6.00150724191552e-08	3.10602846773633e-06
chr8_120293482_120293882	chr8	120293482	120293882	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	65026	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	5156	chr8	120293482	120293882	401	*	9.56281604605775	9.34736419326205	9.75023369722743	-0.355556524177934	0.00222154869248464	0.0175048213207086
chr8_120293965_120294365	chr8	120293965	120294365	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	65509	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	1674	chr8	120293965	120294365	401	*	10.3566757830328	10.0588590363147	10.6034091361525	-0.489462217604021	1.11630234496425e-05	0.00027092004401949
chr8_120294833_120295233	chr8	120294833	120295233	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	66377	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	333	chr8	120294833	120295233	401	*	7.88870882232628	7.06070144900081	8.41146090031984	-1.22671382893802	9.34741997746098e-12	1.1404133075805e-09
chr8_120300817_120301217	chr8	120300817	120301217	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	72361	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	7515	chr8	120300817	120301217	401	*	8.68561015706658	8.46173714221133	8.87936468383638	-0.351135166032317	0.00880750430648798	0.0476144347917082
chr8_120319458_120319858	chr8	120319458	120319858	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	91002	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	4104	chr8	120319458	120319858	401	*	9.59127742051956	9.36095624568956	9.78984059795592	-0.379681410545482	0.000855419181737783	0.00846810796697391
chr8_120321707_120322107	chr8	120321707	120322107	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	93251	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	3008	chr8	120321707	120322107	401	*	6.82436004647428	6.21582392875476	7.25104146307794	-0.716924238077161	0.000212500951423111	0.00287010510421102
chr8_120369725_120370335	chr8	120369725	120370335	611	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120488447	120581390	92944	1	382034	ENSMUST00000034279.15	-118112	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	5847	chr8	120369725	120370335	611	*	10.2323506464604	10.0440407941427	10.3988947762191	-0.318408161776124	0.00359355454832884	0.0249692732401156
chr8_120471159_120471559	chr8	120471159	120471559	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120488447	120581390	92944	1	382034	ENSMUST00000034279.15	-16888	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	5407	chr8	120471159	120471559	401	*	7.1641783937923	6.77858862892431	7.4681449441293	-0.504739174355807	0.00263626186876177	0.0198082875794682
chr8_120475497_120476050	chr8	120475497	120476050	554	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120488447	120581390	92944	1	382034	ENSMUST00000034279.15	-12397	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	2425	chr8	120475497	120476050	554	*	10.05093709197	10.2700490923508	9.79248278021655	0.429739608226096	8.02514189345045e-05	0.00134448428744417
chr8_120534990_120535390	chr8	120534990	120535390	401	*	Promoter (<=1kb)	8	120535857	120579480	43624	1	382034	ENSMUST00000120493.7	-467	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein	7246	chr8	120534990	120535390	401	*	9.11341385799392	8.91005446917197	9.2916175460946	-0.32872663247945	0.00784059648094207	0.0439578062487488
chr8_120538640_120539040	chr8	120538640	120539040	401	*	Promoter (<=1kb)	8	120538696	120538754	59	1	102466849	ENSMUST00000184722.1	0	ENSMUSG00000098280	Mir7687	microRNA 7687	5609	chr8	120538640	120539040	401	*	8.21845760006682	7.93961731234524	8.45203484849032	-0.420128643983961	0.00306990733379826	0.0222358932519562
chr8_120540232_120540632	chr8	120540232	120540632	401	*	Promoter (1-2kb)	8	120538696	120538754	59	1	102466849	ENSMUST00000184722.1	1536	ENSMUSG00000098280	Mir7687	microRNA 7687	3431	chr8	120540232	120540632	401	*	8.53505513421199	8.17725707549963	8.82151677196862	-0.526879256057809	0.000385557789373637	0.00456544923021939
chr8_120595968_120596368	chr8	120595968	120596368	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120578633	120589304	10672	2	272551	ENSMUST00000034278.5	-6664	ENSMUSG00000031821	Gins2	GINS complex subunit 2	5061	chr8	120595968	120596368	401	*	7.11711848381238	6.64794308654313	7.47058025600448	-0.569454423555676	0.00203389382963357	0.0163244633868021
chr8_120796237_120796637	chr8	120796237	120796637	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120752209	120753711	1503	1	15900	ENSMUST00000160594.1	44028	ENSMUSG00000041515	Irf8	interferon regulatory factor 8	4897	chr8	120796237	120796637	401	*	5.74529370931826	5.05775796415888	6.2090066360209	-0.660297385605831	0.00176777559328024	0.014666003477271
chr8_120934381_120934781	chr8	120934381	120934781	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	121058803	121060413	1611	2	68790	ENSMUST00000181231.1	125632	ENSMUSG00000097336	Fendrr	Foxf1 adjacent non-coding developmental regulatory RNA	4019	chr8	120934381	120934781	401	*	4.12336673471455	2.13840353830936	4.92856069076861	-0.898304625123886	0.00076852281785328	0.00776783918524986
chr8_121113269_121113669	chr8	121113269	121113669	401	*	Promoter (2-3kb)	8	121116171	121118895	2725	1	14234	ENSMUST00000054691.7	-2502	ENSMUSG00000046714	Foxc2	forkhead box C2	2056	chr8	121113269	121113669	401	*	7.43732833292184	6.92420063252536	7.81506102457995	-0.695503478892616	3.54831337787102e-05	0.000700859161640055
chr8_121513404_121514136	chr8	121513404	121514136	733	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	121530828	121541869	11042	2	76405	ENSMUST00000182739.7	27733	ENSMUSG00000031809	1700018B08Rik	RIKEN cDNA 1700018B08 gene	2424	chr8	121513404	121514136	733	*	6.41022960381466	5.69563759546758	6.88596050512394	-0.839606958933392	7.95718515746058e-05	0.00133364918066069
chr8_121520778_121521178	chr8	121520778	121521178	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	121530828	121541869	11042	2	76405	ENSMUST00000182739.7	20691	ENSMUSG00000031809	1700018B08Rik	RIKEN cDNA 1700018B08 gene	3391	chr8	121520778	121521178	401	*	5.13164886525371	4.01100288232776	5.75468426748693	-0.931953553395617	0.000367361763132564	0.00440129942518038
chr8_121546870_121547508	chr8	121546870	121547508	639	*	Promoter (2-3kb)	8	121544388	121547652	3265	1	72259	ENSMUST00000181679.2	2482	ENSMUSG00000097424	1700030M09Rik	RIKEN cDNA 1700030M09 gene	1083	chr8	121546870	121547508	639	*	7.24130472281804	6.55785678675888	7.70317338502689	-0.931246077132358	7.0838812289374e-07	2.65740390293666e-05
chr8_121573353_121573753	chr8	121573353	121573753	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	121560011	121578747	18737	2	76454	ENSMUST00000212985.1	4994	ENSMUSG00000052934	Fbxo31	F-box protein 31	433	chr8	121573353	121573753	401	*	8.77392267713705	8.16785185885846	9.1993996388466	-0.924327840149607	1.99098578850786e-10	1.86807805149443e-08
chr8_121585332_121585732	chr8	121585332	121585732	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	121590361	121598760	8400	1	67443	ENSMUST00000034270.16	-4629	ENSMUSG00000031812	Map1lc3b	microtubule-associated protein 1 light chain 3 beta	2259	chr8	121585332	121585732	401	*	11.3483238404826	11.0801164595053	11.5743999207684	-0.445097978110155	5.64980443379038e-05	0.00101608944104295
chr8_121588744_121589144	chr8	121588744	121589144	401	*	Promoter (1-2kb)	8	121590361	121598760	8400	1	67443	ENSMUST00000034270.16	-1217	ENSMUSG00000031812	Map1lc3b	microtubule-associated protein 1 light chain 3 beta	1771	chr8	121588744	121589144	401	*	9.95453252408034	9.64676124952294	10.2080512795052	-0.501870333967842	1.5657858218527e-05	0.000359061293799053
chr8_121598886_121599286	chr8	121598886	121599286	401	*	3' UTR	8	121600350	121604514	4165	2	142682	ENSMUST00000154725.1	5228	ENSMUSG00000061410	Zcchc14	zinc finger, CCHC domain containing 14	4129	chr8	121598886	121599286	401	*	7.63972840287439	7.2587707043631	7.94081537839476	-0.524980384179174	0.000876642786317312	0.00862566395730526
chr8_121871815_121872215	chr8	121871815	121872215	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	121882802	121883914	1113	2	20539	ENSMUST00000182165.1	11699	ENSMUSG00000040010	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	5798	chr8	121871815	121872215	401	*	6.34678321789721	5.84867028250114	6.71635322951872	-0.554769711360215	0.00347254639607926	0.0243323805507955
chr8_121949739_121950355	chr8	121949739	121950355	617	*	Promoter (<=1kb)	8	121949750	121997183	47434	1	53325	ENSMUST00000172628.7	0	ENSMUSG00000025316	Banp	BTG3 associated nuclear protein	2416	chr8	121949739	121950355	617	*	11.3409191044679	11.1113407874018	11.5389302127023	-0.392400481534971	7.80734687394308e-05	0.00131286871460135
chr8_121950360_121950760	chr8	121950360	121950760	401	*	Promoter (<=1kb)	8	121950492	122026177	75686	1	53325	ENSMUST00000093078.12	0	ENSMUSG00000025316	Banp	BTG3 associated nuclear protein	1596	chr8	121950360	121950760	401	*	10.3820563883852	10.0913454808861	10.6238976388278	-0.483279139901196	8.37156238709367e-06	0.000213102421742139
chr8_122154334_122154734	chr8	122154334	122154734	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122258620	122272650	14031	1	195209	ENSMUST00000187142.2	-103886	ENSMUSG00000043903	Zfp469	zinc finger protein 469	6839	chr8	122154334	122154734	401	*	4.87751290623389	5.42092557642287	3.99543148881014	0.587176021481385	0.00633968074420447	0.0376607997652866
chr8_122280965_122281687	chr8	122280965	122281687	723	*	Promoter (<=1kb)	8	122282141	122337251	55111	1	22761	ENSMUST00000054052.14	-454	ENSMUSG00000049577	Zfpm1	zinc finger protein, multitype 1	6805	chr8	122280965	122281687	723	*	11.809238714739	11.6683371211115	11.9375952205655	-0.249880468298858	0.00623719052668513	0.037237081488264
chr8_122294150_122294550	chr8	122294150	122294550	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122282141	122337251	55111	1	22761	ENSMUST00000054052.14	12009	ENSMUSG00000049577	Zfpm1	zinc finger protein, multitype 1	1113	chr8	122294150	122294550	401	*	10.0401589754016	9.68408546401018	10.325516129107	-0.57553680942591	8.82464439892713e-07	3.22009582531653e-05
chr8_122330450_122330850	chr8	122330450	122330850	401	*	Promoter (2-3kb)	8	122333698	122335029	1332	1	22761	ENSMUST00000177356.1	-2848	ENSMUSG00000049577	Zfpm1	zinc finger protein, multitype 1	759	chr8	122330450	122330850	401	*	9.1075282292049	8.64861971946473	9.45515252807324	-0.712447747897657	4.79812966846079e-08	2.56829531015226e-06
chr8_122344161_122344561	chr8	122344161	122344561	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122334631	122336068	1438	1	22761	ENSMUST00000212315.1	9530	ENSMUSG00000049577	Zfpm1	zinc finger protein, multitype 1	4674	chr8	122344161	122344561	401	*	7.49976668244391	7.11890721083796	7.80079243158794	-0.515530877402258	0.00147451226359882	0.0128166473541354
chr8_122500877_122501395	chr8	122500877	122501395	519	*	Promoter (<=1kb)	8	122481982	122499885	17904	2	234839	ENSMUST00000128383.7	-992	ENSMUSG00000014444	Piezo1	piezo-type mechanosensitive ion channel component 1	1906	chr8	122500877	122501395	519	*	8.29234179263033	7.888961262329	8.6072302262096	-0.602881397202132	2.39840750114892e-05	0.000511228234780572
chr8_122546002_122546402	chr8	122546002	122546402	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122481698	122551329	69632	2	234839	ENSMUST00000067252.13	4927	ENSMUSG00000014444	Piezo1	piezo-type mechanosensitive ion channel component 1	5938	chr8	122546002	122546402	401	*	8.52071222983792	8.74589482926877	8.25376248676097	0.401179888048754	0.00379667982982512	0.0259763744436351
chr8_122617932_122618332	chr8	122617932	122618332	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122622265	122622375	111	2	102466643	ENSMUST00000183603.1	4043	ENSMUSG00000098500	Mir6396	microRNA 6396	6087	chr8	122617932	122618332	401	*	8.35411363976599	8.09412227844701	8.57432852138423	-0.395024415052087	0.00412054568242117	0.0275021208213775
chr8_122618677_122619198	chr8	122618677	122619198	522	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122622265	122622375	111	2	102466643	ENSMUST00000183603.1	3177	ENSMUSG00000098500	Mir6396	microRNA 6396	794	chr8	122618677	122619198	522	*	10.1482821993821	9.74874693957277	10.4608283584559	-0.640200366530353	6.91936141534082e-08	3.54046468792256e-06
chr8_122635891_122636291	chr8	122635891	122636291	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122639018	122646466	7449	2	12398	ENSMUST00000142535.7	10175	ENSMUSG00000006362	Cbfa2t3	CBFA2/RUNX1 translocation partner 3	1452	chr8	122635891	122636291	401	*	9.32977595921037	8.97207426794029	9.61617593567442	-0.568182009527585	4.759753153419e-06	0.00013317802435534
chr8_122656039_122656439	chr8	122656039	122656439	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122639018	122646466	7449	2	12398	ENSMUST00000142535.7	-9573	ENSMUSG00000006362	Cbfa2t3	CBFA2/RUNX1 translocation partner 3	398	chr8	122656039	122656439	401	*	9.45174150817532	8.94850991848984	9.82410899257203	-0.795612708803565	8.53497373187392e-11	8.71232105037291e-09
chr8_122685268_122685855	chr8	122685268	122685855	588	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122639014	122678694	39681	2	12398	ENSMUST00000134045.1	-6574	ENSMUSG00000006362	Cbfa2t3	CBFA2/RUNX1 translocation partner 3	460	chr8	122685268	122685855	588	*	10.3290271463813	9.90329750367799	10.6573326967524	-0.691642032524601	4.16269965320761e-10	3.67647823501882e-08
chr8_122711979_122712379	chr8	122711979	122712379	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122625141	122699109	73969	2	12398	ENSMUST00000127984.8	-12870	ENSMUSG00000006362	Cbfa2t3	CBFA2/RUNX1 translocation partner 3	3621	chr8	122711979	122712379	401	*	8.2800547570337	7.92922657816996	8.56203918954454	-0.51270001131938	0.000486520652003144	0.00545867841174585
chr8_122719687_122720372	chr8	122719687	122720372	686	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122625141	122699109	73969	2	12398	ENSMUST00000127984.8	-20578	ENSMUSG00000006362	Cbfa2t3	CBFA2/RUNX1 translocation partner 3	560	chr8	122719687	122720372	686	*	11.5026463756217	11.1834827183329	11.7638348758245	-0.542829329409571	3.68671145538644e-09	2.67464332674973e-07
chr8_122720387_122721185	chr8	122720387	122721185	799	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122625141	122699109	73969	2	12398	ENSMUST00000127984.8	-21278	ENSMUSG00000006362	Cbfa2t3	CBFA2/RUNX1 translocation partner 3	3768	chr8	122720387	122721185	799	*	10.6579687333601	10.4462772456031	10.8425356989702	-0.360307521445403	0.000588557794538278	0.0063458963690835
chr8_122721255_122721655	chr8	122721255	122721655	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122625141	122699109	73969	2	12398	ENSMUST00000127984.8	-22146	ENSMUSG00000006362	Cbfa2t3	CBFA2/RUNX1 translocation partner 3	3381	chr8	122721255	122721655	401	*	8.44738010848881	8.0435246634336	8.76255713137892	-0.567783411546631	0.000362145195072597	0.00435095687858807
chr8_122778664_122779064	chr8	122778664	122779064	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122775578	122817880	42303	1	257633	ENSMUST00000212790.1	3086	ENSMUSG00000015016	Acsf3	acyl-CoA synthetase family member 3	752	chr8	122778664	122779064	401	*	6.51099072366683	5.4985276538353	7.10008376967265	-1.3530722506794	4.51700677785532e-08	2.44032492505224e-06
chr8_122830287_122830768	chr8	122830287	122830768	482	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122847966	122867397	19432	1	12555	ENSMUST00000034443.6	-17198	ENSMUSG00000031962	Cdh15	cadherin 15	821	chr8	122830287	122830768	482	*	8.52158152149283	8.02365474421106	8.89104950338042	-0.754304234790529	8.71441346893649e-08	4.30797487612752e-06
chr8_122834979_122835379	chr8	122834979	122835379	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122847966	122867397	19432	1	12555	ENSMUST00000034443.6	-12587	ENSMUSG00000031962	Cdh15	cadherin 15	3226	chr8	122834979	122835379	401	*	7.4880659521357	7.04621047920956	7.82584876050195	-0.598964871800482	0.000293408749369641	0.00369507664619976
chr8_122905318_122905718	chr8	122905318	122905718	401	*	Promoter (1-2kb)	8	122895687	122903725	8039	2	77087	ENSMUST00000212337.1	-1593	ENSMUSG00000035569	Ankrd11	ankyrin repeat domain 11	1909	chr8	122905318	122905718	401	*	8.25610140535325	7.84029545556502	8.57849037415194	-0.611341431640804	2.40870916275907e-05	0.000512617219253079
chr8_122906335_122906957	chr8	122906335	122906957	623	*	Promoter (2-3kb)	8	122895687	122903725	8039	2	77087	ENSMUST00000212337.1	-2610	ENSMUSG00000035569	Ankrd11	ankyrin repeat domain 11	489	chr8	122906335	122906957	623	*	10.7813076895721	10.4071673509301	11.0781291773803	-0.621361995498243	7.50535958806517e-10	6.23558781154036e-08
chr8_122953114_122953514	chr8	122953114	122953514	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122906063	122974773	68711	2	77087	ENSMUST00000174833.1	21259	ENSMUSG00000035569	Ankrd11	ankyrin repeat domain 11	3568	chr8	122953114	122953514	401	*	5.09910697362261	3.90086333207799	5.74452687575746	-0.94959318014471	0.000453611540181877	0.00516504373401601
chr8_122976092_122976492	chr8	122976092	122976492	401	*	Promoter (1-2kb)	8	122883822	122974793	90972	2	77087	ENSMUST00000172906.7	-1299	ENSMUSG00000035569	Ankrd11	ankyrin repeat domain 11	2234	chr8	122976092	122976492	401	*	5.95493979507377	5.05645394169846	6.5044123675822	-0.968969706809018	5.37994093114302e-05	0.00097838343871776
chr8_123036933_123037333	chr8	123036933	123037333	401	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122883822	123042020	158199	2	77087	ENSMUST00000098334.12	4687	ENSMUSG00000035569	Ankrd11	ankyrin repeat domain 11	760	chr8	123036933	123037333	401	*	8.64786198061898	8.10276277687756	9.04254702469477	-0.807967433031447	4.804536841142e-08	2.56834102954047e-06
chr8_123042294_123043017	chr8	123042294	123043017	724	*	Promoter (<=1kb)	8	123042466	123044602	2137	1	100503178	ENSMUST00000186531.1	0	ENSMUSG00000099881	2810013P06Rik	RIKEN cDNA 2810013P06 gene	5705	chr8	123042294	123043017	724	*	12.0546321788957	11.8899925743061	12.2023929688244	-0.286859354488175	0.00327480140319263	0.0233208337611756
