seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	39530425	39530511	87	*	Distal Intergenic	1	39534992	39546889	11898	1	52846	ENSMUST00000161515.7	-4481	ENSMUSG00000003135	Cnot11	CCR4-NOT transcription complex, subunit 11
chr15	41788580	41789063	484	*	Promoter (<=1kb)	15	41788941	41861047	72107	1	170719	ENSMUST00000170127.8	0	ENSMUSG00000022307	Oxr1	oxidation resistance 1
chr5	107470702	107471305	604	*	3' UTR	5	107497378	107511207	13830	1	231570	ENSMUST00000100951.8	-26073	NA	NA	NA
chr11	29374336	29374406	71	*	Promoter (<=1kb)	11	29373777	29423411	49635	1	108686	ENSMUST00000109477.1	559	ENSMUSG00000032740	Ccdc88a	coiled coil domain containing 88A
chr5	100636027	100636201	175	*	Distal Intergenic	5	100660172	100664419	4248	2	71883	ENSMUST00000135801.2	28218	ENSMUSG00000029319	Coq2	coenzyme Q2 4-hydroxybenzoate polyprenyltransferase
chr10	128358928	128359054	127	*	Intron (ENSMUST00000005826.8/12974, intron 7 of 10)	10	128364106	128365404	1299	2	210582	ENSMUST00000219934.1	6350	ENSMUSG00000039914	Coq10a	coenzyme Q10A
chr2	35507349	35507481	133	*	Distal Intergenic	2	35432514	35463231	30718	2	14594	ENSMUST00000149442.1	-44118	ENSMUSG00000035778	Ggta1	glycoprotein galactosyltransferase alpha 1, 3
chr15	31511524	31511639	116	*	Intron (ENSMUST00000090227.5/223455, intron 1 of 25)	15	31455891	31531053	75163	2	223455	ENSMUST00000090227.5	19414	ENSMUSG00000039100	Marchf6	membrane associated ring-CH-type finger 6
chr1	177441560	177441634	75	*	Promoter (<=1kb)	1	177442351	177447237	4887	1	30928	ENSMUST00000195002.1	-717	ENSMUSG00000063659	Zbtb18	zinc finger and BTB domain containing 18
chr1	183297542	183297683	142	*	Promoter (<=1kb)	1	183297570	183318834	21265	1	108909	ENSMUST00000193959.5	0	ENSMUSG00000042901	Aida	axin interactor, dorsalization associated
chr12	71930037	71930131	95	*	Intron (ENSMUST00000223272.1/208846, intron 3 of 25)	12	71889730	71992325	102596	1	208846	ENSMUST00000221317.1	40307	ENSMUSG00000034574	Daam1	dishevelled associated activator of morphogenesis 1
chr19	60730371	60730683	313	*	Distal Intergenic	19	60755987	60759914	3928	1	332397	ENSMUST00000088237.5	-25304	ENSMUSG00000072437	Nanos1	nanos C2HC-type zinc finger 1
chr7	80542480	80542789	310	*	Distal Intergenic	7	80454993	80535119	80127	2	12144	ENSMUST00000081314.10	-7361	ENSMUSG00000030528	Blm	Bloom syndrome, RecQ like helicase
chr10	20311886	20312582	697	*	Promoter (<=1kb)	10	20312469	20342501	30033	1	72567	ENSMUST00000092678.9	0	ENSMUSG00000037608	Bclaf1	BCL2-associated transcription factor 1
chr7	16046910	16047013	104	*	Promoter (<=1kb)	7	15970672	16047921	77250	2	243842	ENSMUST00000210781.1	908	ENSMUSG00000070808	Bicra	BRD4 interacting chromatin remodeling complex associated protein
chr2	130283962	130284547	586	*	Promoter (<=1kb)	2	130279309	130284547	5239	2	170718	ENSMUST00000028892.10	0	ENSMUSG00000027406	Idh3b	isocitrate dehydrogenase 3 (NAD+) beta
chr9	100642785	100642950	166	*	Promoter (<=1kb)	9	100643448	100796791	153344	1	20842	ENSMUST00000146312.7	-498	ENSMUSG00000037286	Stag1	STAG1 cohesin complex component
chr3	157946725	157947334	610	*	Promoter (<=1kb)	3	157947239	158007428	60190	1	433667	ENSMUST00000199727.4	0	ENSMUSG00000039988	Ankrd13c	ankyrin repeat domain 13c
chr12	80834674	80834759	86	*	Intron (ENSMUST00000220238.1/217684, intron 2 of 6)	12	80790559	80880835	90277	1	217684	ENSMUST00000068519.6	44115	ENSMUSG00000021133	Susd6	sushi domain containing 6
chr10	45578087	45578160	74	*	Promoter (<=1kb)	10	45578141	45605633	27493	1	209462	ENSMUST00000131568.1	0	ENSMUSG00000038822	Hace1	HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1
chr15	67137727	67137903	177	*	Intron (ENSMUST00000229028.1/20442, intron 2 of 8)	15	67114238	67129023	14786	2	20442	ENSMUST00000230150.1	-8704	ENSMUSG00000013846	St3gal1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
chr15	73023014	73023184	171	*	Intron (ENSMUST00000023276.15/76510, intron 6 of 21)	15	72589620	73055810	466191	2	76510	ENSMUST00000023276.15	32626	ENSMUSG00000047921	Trappc9	trafficking protein particle complex 9
chr2	102324459	102324558	100	*	Intron (ENSMUST00000102573.7/80985, intron 4 of 4)	2	102304494	102400257	95764	2	80985	ENSMUST00000152929.1	75699	ENSMUSG00000027189	Trim44	tripartite motif-containing 44
chr9	99248433	99248718	286	*	Promoter (2-3kb)	9	99246287	99263066	16780	1	68121	ENSMUST00000188515.1	2146	ENSMUSG00000056267	Cep70	centrosomal protein 70
chr8	106210837	106211464	628	*	Promoter (<=1kb)	8	106210936	106252794	41859	1	214572	ENSMUST00000071592.11	0	ENSMUSG00000060098	Prmt7	protein arginine N-methyltransferase 7
chr1	132046334	132046661	328	*	Promoter (<=1kb)	1	132040649	132046559	5911	2	213006	ENSMUST00000159382.1	0	ENSMUSG00000059149	Mfsd4a	major facilitator superfamily domain containing 4A
chr1	180256153	180256804	652	*	Promoter (<=1kb)	1	180227004	180256300	29297	2	19165	ENSMUST00000111108.9	0	ENSMUSG00000010609	Psen2	presenilin 2
chr11	85628440	85628543	104	*	Intron (ENSMUST00000108061.7/192197, intron 24 of 27)	11	85640704	85826055	185352	1	192197	ENSMUST00000130343.7	-12161	ENSMUSG00000059439	Bcas3	BCAS3 microtubule associated cell migration factor
chr10	78255430	78255495	66	*	Intron (ENSMUST00000218886.1/ENSMUST00000218886.1, intron 1 of 1)	10	78186725	78244641	57917	2	216131	ENSMUST00000000384.7	-10789	ENSMUSG00000000374	Trappc10	trafficking protein particle complex 10
chr15	82015407	82015522	116	*	Promoter (<=1kb)	15	82015519	82040085	24567	1	14375	ENSMUST00000100399.10	0	ENSMUSG00000022471	Xrcc6	X-ray repair complementing defective repair in Chinese hamster cells 6
chr17	27857407	27857516	110	*	Promoter (<=1kb)	17	27857243	27879761	22519	1	224648	ENSMUST00000130810.1	164	ENSMUSG00000039512	Bltp3a	bridge-like lipid transfer protein family member 3A
chr6	82702802	82702951	150	*	Promoter (2-3kb)	6	82618992	82705365	86374	2	66979	ENSMUST00000161309.7	2414	ENSMUSG00000030042	Pole4	polymerase (DNA-directed), epsilon 4 (p12 subunit)
chr10	26770157	26770333	177	*	Promoter (2-3kb)	10	26772477	26918648	146172	1	73910	ENSMUST00000039557.8	-2144	ENSMUSG00000039031	Arhgap18	Rho GTPase activating protein 18
chr13	106918811	106918906	96	*	Intron (ENSMUST00000186033.6/76582, intron 2 of 29)	13	106794439	106925150	130712	2	76582	ENSMUST00000186033.6	6244	ENSMUSG00000042590	Ipo11	importin 11
chr7	120861799	120861986	188	*	Intron (ENSMUST00000047875.15/13631, intron 2 of 17)	7	120851189	120903496	52308	1	13631	ENSMUST00000106488.2	10610	ENSMUSG00000035064	Eef2k	eukaryotic elongation factor-2 kinase
chr1	181616248	181616391	144	*	Intron (ENSMUST00000208001.1/ENSMUST00000208001.1, intron 12 of 83)	1	181509633	181511451	1819	2	403180	ENSMUST00000058825.4	-104797	ENSMUSG00000050625	Ccdc121rt1	coiled-coil domain containing 121, retrogene 1
chr4	117289603	117289827	225	*	Promoter (<=1kb)	4	117271954	117289830	17877	2	66743	ENSMUST00000128122.8	3	ENSMUSG00000028677	Rnf220	ring finger protein 220
chr19	44394161	44394243	83	*	Distal Intergenic	19	44397993	44406690	8698	2	20249	ENSMUST00000236824.1	12447	ENSMUSG00000037071	Scd1	stearoyl-Coenzyme A desaturase 1
chr1	152592653	152593150	498	*	Promoter (<=1kb)	1	152557543	152592759	35217	2	19731	ENSMUST00000128251.7	0	ENSMUSG00000026482	Rgl1	ral guanine nucleotide dissociation stimulator,-like 1
chr13	74591458	74591621	164	*	Intron (ENSMUST00000221389.1/ENSMUST00000221389.1, intron 6 of 10)	13	74639568	74693201	53634	1	80898	ENSMUST00000169114.2	-47947	ENSMUSG00000021583	Erap1	endoplasmic reticulum aminopeptidase 1
chr11	61684262	61684468	207	*	Promoter (<=1kb)	11	61684419	61709951	25533	1	69640	ENSMUST00000093019.5	0	ENSMUSG00000042377	Fam83g	family with sequence similarity 83, member G
chr7	142347694	142347772	79	*	Intron (ENSMUST00000059223.14/320802, intron 3 of 3)	7	142325837	142338022	12186	2	320802	ENSMUST00000131791.1	-9672	ENSMUSG00000045777	Ifitm10	interferon induced transmembrane protein 10
chr15	85698813	85698944	132	*	Intron (ENSMUST00000230913.1/102800312, intron 4 of 6)	15	85703773	85706660	2888	1	102800312	ENSMUST00000230286.1	-4829	NA	Lncppara	long noncoding RNA near Ppara
chr6	51178546	51178784	239	*	Distal Intergenic	6	51269812	51269910	99	2	387166	ENSMUST00000083571.1	91126	ENSMUSG00000065505	Mir148a	microRNA 148a
chr11	50422375	50422467	93	*	Promoter (<=1kb)	11	50407908	50421991	14084	2	216724	ENSMUST00000129304.1	-384	ENSMUSG00000020375	Rufy1	RUN and FYVE domain containing 1
chr2	181571405	181571473	69	*	Promoter (<=1kb)	2	181569764	181571375	1612	2	68556	ENSMUST00000124315.7	-30	ENSMUSG00000089917	Uckl1	uridine-cytidine kinase 1-like 1
chr10	100525115	100525195	81	*	Intron (ENSMUST00000220346.1/216274, intron 26 of 53)	10	100540454	100545130	4677	1	216274	ENSMUST00000218703.1	-15259	ENSMUSG00000019971	Cep290	centrosomal protein 290
chr4	133814307	133814442	136	*	Distal Intergenic	4	133850557	133860930	10374	2	20111	ENSMUST00000173989.7	46488	ENSMUSG00000003644	Rps6ka1	ribosomal protein S6 kinase polypeptide 1
chr5	64590240	64590362	123	*	Distal Intergenic	5	64595228	64603160	7933	2	100042198	ENSMUST00000196283.1	12798	ENSMUSG00000105402	Gm3716	predicted gene 3716
chr2	118813908	118813967	60	*	Promoter (<=1kb)	2	118814003	118837696	23694	1	51944	ENSMUST00000134661.7	-36	ENSMUSG00000027331	Knstrn	kinetochore-localized astrin/SPAG5 binding
chr17	57010888	57010989	102	*	Promoter (<=1kb)	17	57003405	57011288	7884	2	98053	ENSMUST00000002733.6	299	ENSMUSG00000002658	Gtf2f1	general transcription factor IIF, polypeptide 1
chr2	129085150	129085208	59	*	Intron (ENSMUST00000035812.13/69737, intron 5 of 6)	2	129076045	129089781	13737	1	69737	ENSMUST00000144120.1	9105	ENSMUSG00000027394	Ttl	tubulin tyrosine ligase
chr17	43017382	43017535	154	*	Promoter (<=1kb)	17	43016568	43038728	22161	1	94185	ENSMUST00000233482.1	814	ENSMUSG00000023915	Tnfrsf21	tumor necrosis factor receptor superfamily, member 21
chr7	63937654	63937862	209	*	Promoter (1-2kb)	7	63886351	63938915	52565	2	50794	ENSMUST00000063694.9	1053	ENSMUSG00000052040	Klf13	Kruppel-like transcription factor 13
chr10	127211503	127211917	415	*	Promoter (<=1kb)	10	127197067	127211555	14489	2	117150	ENSMUST00000013970.8	0	ENSMUSG00000025417	Pip4k2c	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma
chr17	80564485	80564571	87	*	Promoter (<=1kb)	17	80523550	80563834	40285	2	381113	ENSMUST00000086545.4	-651	ENSMUSG00000033966	Cdkl4	cyclin dependent kinase like 4
chr3	95281629	95281990	362	*	Promoter (<=1kb)	3	95281845	95284857	3013	1	75007	ENSMUST00000149568.1	0	ENSMUSG00000038712	Mindy1	MINDY lysine 48 deubiquitinase 1
chr13	23745501	23745690	190	*	Promoter (<=1kb)	13	23744973	23745602	630	2	319148	ENSMUST00000091752.4	0	ENSMUSG00000069310	H3c3	H3 clustered histone 3
chr3	84259411	84259555	145	*	Promoter (<=1kb)	3	84257683	84259369	1687	2	80890	ENSMUST00000152953.1	-42	ENSMUSG00000027993	Trim2	tripartite motif-containing 2
chr17	6106456	6106585	130	*	Promoter (<=1kb)	17	6106479	6206914	100436	1	68842	ENSMUST00000142030.7	0	ENSMUSG00000034377	Tulp4	tubby like protein 4
chr7	127422274	127422340	67	*	Promoter (<=1kb)	7	127418969	127422068	3100	2	69234	ENSMUST00000135886.1	-206	ENSMUSG00000045251	Zfp688	zinc finger protein 688
chr4	134930705	134931073	369	*	Promoter (<=1kb)	4	134930898	134937548	6651	1	68592	ENSMUST00000030622.2	0	ENSMUSG00000028821	Syf2	SYF2 homolog, RNA splicing factor (S. cerevisiae)
chr4	143412350	143412495	146	*	Promoter (<=1kb)	4	143412426	143421091	8666	1	242736	ENSMUST00000059790.10	0	ENSMUSG00000046862	Pramel12	PRAME like 12
chr2	29971972	29972130	159	*	Intron (ENSMUST00000113719.8/20740, intron 1 of 56)	2	29978380	30031184	52805	1	20740	ENSMUST00000129241.2	-6250	ENSMUSG00000057738	Sptan1	spectrin alpha, non-erythrocytic 1
chr2	32236441	32236896	456	*	Promoter (<=1kb)	2	32236590	32255005	18416	1	99011	ENSMUST00000036473.15	0	ENSMUSG00000039254	Pomt1	protein-O-mannosyltransferase 1
chr18	88753988	88754153	166	*	Intron (ENSMUST00000155169.1/ENSMUST00000155169.1, intron 1 of 4)	18	88870595	88887337	16743	2	54607	ENSMUST00000236108.1	133184	ENSMUSG00000056153	Socs6	suppressor of cytokine signaling 6
chr11	103412631	103413045	415	*	Promoter (<=1kb)	11	103364275	103412687	48413	2	353047	ENSMUST00000041272.9	0	ENSMUSG00000034247	Plekhm1	pleckstrin homology domain containing, family M (with RUN domain) member 1
chr10	24731374	24731495	122	*	Distal Intergenic	10	24641435	24712159	70725	2	18605	ENSMUST00000039882.12	-19215	ENSMUSG00000037370	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1
chr4	132329349	132329833	485	*	Promoter (<=1kb)	4	132311763	132329489	17727	2	71787	ENSMUST00000105962.9	0	ENSMUSG00000028898	Trnau1ap	tRNA selenocysteine 1 associated protein 1
chr2	164726252	164726312	61	*	Distal Intergenic	2	164715305	164718068	2764	1	641368	ENSMUST00000180193.1	10947	ENSMUSG00000074593	Spint5	serine protease inhibitor, Kunitz type 5
chr3	60408495	60408721	227	*	Distal Intergenic	3	60472830	60595764	122935	1	56758	ENSMUST00000195724.5	-64109	ENSMUSG00000027763	Mbnl1	muscleblind like splicing regulator 1
chr2	168112007	168112138	132	*	Distal Intergenic	2	168081004	168101203	20200	1	58220	ENSMUST00000052125.6	31003	ENSMUSG00000044641	Pard6b	par-6 family cell polarity regulator beta
chr10	45002820	45002926	107	*	Distal Intergenic	10	45067203	45167198	99996	1	19072	ENSMUST00000099858.3	-64277	ENSMUSG00000019849	Prep	prolyl endopeptidase
chr11	85799621	85799782	162	*	Promoter (2-3kb)	11	85801821	85825390	23570	1	192197	ENSMUST00000149662.1	-2039	ENSMUSG00000059439	Bcas3	BCAS3 microtubule associated cell migration factor
chr14	32201426	32201480	55	*	Promoter (<=1kb)	14	32191287	32201828	10542	2	53600	ENSMUST00000172052.7	348	ENSMUSG00000013701	Timm23	translocase of inner mitochondrial membrane 23
chr15	82148792	82148886	95	*	Promoter (<=1kb)	15	82148025	82170161	22137	1	20788	ENSMUST00000229518.1	767	ENSMUSG00000022463	Srebf2	sterol regulatory element binding factor 2
chr13	4001833	4001935	103	*	Distal Intergenic	13	4049011	4090688	41678	1	105387	ENSMUST00000118717.9	-47076	ENSMUSG00000033715	Akr1c14	aldo-keto reductase family 1, member C14
chr17	24221046	24221129	84	*	Promoter (<=1kb)	17	24215239	24220851	5613	2	72016	ENSMUST00000137648.7	-195	ENSMUSG00000024118	Tedc2	tubulin epsilon and delta complex 2
chr11	120355463	120355585	123	*	Distal Intergenic	11	120361534	120368168	6635	1	238021	ENSMUST00000026445.2	-5949	ENSMUSG00000025380	Fscn2	fascin actin-bundling protein 2
chr3	58692138	58692281	144	*	Promoter (<=1kb)	3	58674938	58692400	17463	2	20439	ENSMUST00000070368.7	119	ENSMUSG00000036432	Siah2	siah E3 ubiquitin protein ligase 2
chr8	105637826	105637938	113	*	Promoter (<=1kb)	8	105624350	105637485	13136	2	546100	ENSMUST00000182046.1	-341	ENSMUSG00000098120	Gm5914	predicted gene 5914
chr3	144703731	144703808	78	*	Promoter (2-3kb)	3	144691978	144706633	14656	2	54673	ENSMUST00000200532.1	2825	ENSMUSG00000037062	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)
chr11	57788053	57788150	98	*	Distal Intergenic	11	57795606	57801398	5793	2	76516	ENSMUST00000140069.1	13248	ENSMUSG00000087165	2010001A14Rik	RIKEN cDNA 2010001A14 gene
chr11	50024837	50025194	358	*	Promoter (<=1kb)	11	50025346	50104758	79413	1	59044	ENSMUST00000054684.13	-152	ENSMUSG00000020376	Rnf130	ring finger protein 130
chr5	110879726	110879928	203	*	Promoter (<=1kb)	5	110879803	111289779	409977	1	209683	ENSMUST00000040111.9	0	ENSMUSG00000033209	Ttc28	tetratricopeptide repeat domain 28
chr16	17553986	17554233	248	*	Promoter (<=1kb)	16	17545430	17554432	9003	2	74685	ENSMUST00000232230.1	199	ENSMUSG00000022759	Lrrc74b	leucine rich repeat containing 74B
chr11	74830713	74830919	207	*	Promoter (<=1kb)	11	74830920	74845725	14806	1	17428	ENSMUST00000000291.8	-1	ENSMUSG00000000282	Mnt	max binding protein
chr10	128674315	128674397	83	*	Promoter (<=1kb)	10	128669894	128674073	4180	2	211389	ENSMUST00000054764.8	-242	ENSMUSG00000049858	Suox	sulfite oxidase
chr11	55461045	55461649	605	*	Promoter (<=1kb)	11	55446641	55461239	14599	2	11927	ENSMUST00000108857.1	0	ENSMUSG00000018585	Atox1	antioxidant 1 copper chaperone
chr1	156718364	156718442	79	*	Promoter (<=1kb)	1	156678532	156719072	40541	2	215015	ENSMUST00000122424.7	630	ENSMUSG00000033557	Fam20b	FAM20B, glycosaminoglycan xylosylkinase
chr9	65214518	65214586	69	*	Promoter (<=1kb)	9	65214690	65239218	24529	1	214424	ENSMUST00000069000.8	-104	ENSMUSG00000032392	Parp16	poly (ADP-ribose) polymerase family, member 16
chr11	31807461	31807549	89	*	Intron (ENSMUST00000129425.7/414116, intron 1 of 3)	11	31790113	31824473	34361	2	414116	ENSMUST00000129425.7	16924	ENSMUSG00000085772	D630024D03Rik	RIKEN cDNA D630024D03 gene
chr3	54807345	54807413	69	*	Promoter (<=1kb)	3	54805774	54807420	1647	2	170767	ENSMUST00000182084.1	7	ENSMUSG00000036615	Rfxap	regulatory factor X-associated protein
chr2	180589146	180589640	495	*	Promoter (<=1kb)	2	180589245	180595836	6592	1	72075	ENSMUST00000029087.3	0	ENSMUSG00000049401	Ogfr	opioid growth factor receptor
chr14	21051752	21051842	91	*	Promoter (<=1kb)	14	21040987	21052077	11091	2	55946	ENSMUST00000148886.1	235	ENSMUSG00000021824	Ap3m1	adaptor-related protein complex 3, mu 1 subunit
chr5	34985958	34986103	146	*	Intron (ENSMUST00000030984.13/71729, intron 3 of 16)	5	34989128	35023172	34045	1	71729	ENSMUST00000156339.7	-3025	ENSMUSG00000029101	Rgs12	regulator of G-protein signaling 12
chr18	23748564	23748717	154	*	Distal Intergenic	18	23750447	23752305	1859	2	100502834	ENSMUST00000132571.1	3588	ENSMUSG00000086287	Gm15972	predicted gene 15972
chr5	123150756	123150839	84	*	Intron (ENSMUST00000174836.7/208043, intron 6 of 16)	5	123142957	123167410	24454	1	208043	ENSMUST00000056053.8	7799	ENSMUSG00000038384	Setd1b	SET domain containing 1B
chr11	55469152	55469792	641	*	Promoter (<=1kb)	11	55469685	55504838	35154	1	27041	ENSMUST00000018727.3	0	ENSMUSG00000018583	G3bp1	G3BP stress granule assembly factor 1
chr6	142859112	142859198	87	*	Intron (ENSMUST00000032421.3/20449, intron 4 of 4)	6	142828861	142883040	54180	2	20449	ENSMUST00000147058.1	23842	ENSMUSG00000030283	St8sia1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
chr16	3236165	3236237	73	*	Distal Intergenic	16	3592398	3593339	942	1	258859	ENSMUST00000061541.1	-356161	ENSMUSG00000051003	Or1f19	olfactory receptor family 1 subfamily F member 19
chr3	96277544	96277733	190	*	Intron (ENSMUST00000051089.3/ENSMUST00000051089.3, intron 1 of 1)	3	96269752	96270132	381	1	319189	ENSMUST00000177113.1	7792	ENSMUSG00000105827	H2bc18	H2B clustered histone 18
chr13	19126942	19127253	312	*	Intron (ENSMUST00000003345.9/218038, intron 17 of 20)	13	19119789	19142012	22224	1	218038	ENSMUST00000197545.1	7153	ENSMUSG00000021314	Amph	amphiphysin
chr10	80226147	80226732	586	*	Promoter (<=1kb)	10	80226434	80243903	17470	1	68114	ENSMUST00000020365.14	0	ENSMUSG00000020156	Pwwp3a	PWWP domain containing 3A, DNA repair factor
chr9	21321492	21321592	101	*	Promoter (<=1kb)	9	21320748	21343575	22828	1	68682	ENSMUST00000213758.1	744	ENSMUSG00000057193	Slc44a2	solute carrier family 44, member 2
chr4	41330988	41331514	527	*	Distal Intergenic	4	41291300	41314889	23590	2	68970	ENSMUST00000030145.8	-16099	ENSMUSG00000028436	Dcaf12	DDB1 and CUL4 associated factor 12
chr5	123076841	123076932	92	*	Promoter (<=1kb)	5	123076370	123100368	23999	1	330189	ENSMUST00000162104.1	471	ENSMUSG00000054434	Tmem120b	transmembrane protein 120B
chr8	20590766	20590857	92	*	Distal Intergenic	8	20614919	20640703	25785	1	100861668	ENSMUST00000178438.2	-24062	ENSMUSG00000095294	Potefam3b	POTE ankyrin domain family member 3B
chr1	59481888	59482232	345	*	Promoter (<=1kb)	1	59482424	59486955	4532	1	14369	ENSMUST00000114246.3	-192	ENSMUSG00000041075	Fzd7	frizzled class receptor 7
chr10	99097510	99097611	102	*	Distal Intergenic	10	99107036	99197988	90953	1	382406	ENSMUST00000020113.14	-9425	ENSMUSG00000019952	Poc1b	POC1 centriolar protein B
chr17	25860923	25861101	179	*	Promoter (<=1kb)	17	25844771	25861383	16613	2	106618	ENSMUST00000177170.7	282	ENSMUSG00000073434	Wdr90	WD repeat domain 90
chr14	32132029	32132146	118	*	Distal Intergenic	14	32142023	32158367	16345	1	17695	ENSMUST00000022464.13	-9877	ENSMUSG00000021907	Msmb	beta-microseminoprotein
chr5	123049399	123049489	91	*	Promoter (2-3kb)	5	123037122	123047016	9895	2	74890	ENSMUST00000031437.13	-2383	ENSMUSG00000029477	Morn3	MORN repeat containing 3
chr10	58231259	58231338	80	*	Promoter (1-2kb)	10	58230651	58232675	2025	2	664783	ENSMUST00000176875.3	1337	ENSMUSG00000075046	Dux	double homeobox
chr7	102506972	102507118	147	*	Distal Intergenic	7	102493823	102494773	951	2	258837	ENSMUST00000058750.3	-12199	ENSMUSG00000044824	Or55b10	olfactory receptor family 55 subfamily B member 10
