seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr10	24785025	24785122	98	*	Promoter (<=1kb)	10	24773491	24785005	11515	2	209558	ENSMUST00000219861.1	-20	ENSMUSG00000019989	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3
chr8	115496187	115496302	116	*	Distal Intergenic	8	115701435	115707794	6360	2	17132	ENSMUST00000109104.1	211492	ENSMUSG00000055435	Maf	MAF bZIP transcription factor
chr13	12616570	12616702	133	*	Promoter (1-2kb)	13	12616871	12617825	955	2	664862	ENSMUST00000223146.1	1123	NA	Gpr137b-ps	G protein-coupled receptor 137B, pseudogene
chr8	54529325	54529682	358	*	Promoter (<=1kb)	8	54529580	54583637	54058	1	76294	ENSMUST00000209937.1	0	ENSMUSG00000031519	Asb5	ankyrin repeat and SOCs box-containing 5
chr3	115641405	115641733	329	*	Distal Intergenic	3	115710433	115715072	4640	2	13609	ENSMUST00000055676.3	73339	ENSMUSG00000045092	S1pr1	sphingosine-1-phosphate receptor 1
chr5	73338294	73338723	430	*	Promoter (<=1kb)	5	73323346	73338558	15213	2	433904	ENSMUST00000202012.1	0	ENSMUSG00000029153	Ociad2	OCIA domain containing 2
chr19	47689718	47689833	116	*	Promoter (2-3kb)	19	47646344	47692094	45751	2	12821	ENSMUST00000026045.13	2261	ENSMUSG00000025064	Col17a1	collagen, type XVII, alpha 1
chr7	45568059	45568482	424	*	Promoter (1-2kb)	7	45570153	45589711	19559	1	12036	ENSMUST00000033098.15	-1671	ENSMUSG00000030826	Bcat2	branched chain aminotransferase 2, mitochondrial
chr5	22549659	22550631	973	*	Promoter (<=1kb)	5	22486485	22550304	63820	2	26429	ENSMUST00000135906.7	0	ENSMUSG00000029012	Orc5	origin recognition complex, subunit 5
chr6	135116561	135116784	224	*	Promoter (1-2kb)	6	135105991	135118246	12256	2	93746	ENSMUST00000032327.13	1462	ENSMUSG00000030205	Gprc5d	G protein-coupled receptor, family C, group 5, member D
chrX	53099436	53099554	119	*	Intron (ENSMUST00000074861.8/56096, intron 1 of 2)	20	53069996	53114530	44535	2	56096	ENSMUST00000114843.8	14976	ENSMUSG00000061082	Plac1	placental specific protein 1
chr6	22390742	22390947	206	*	Distal Intergenic	6	22307882	22356243	48362	2	27999	ENSMUST00000081288.13	-34499	ENSMUSG00000029672	Fam3c	FAM3 metabolism regulating signaling molecule C
chr11	109721508	109721765	258	*	Promoter (<=1kb)	11	109672926	109722256	49331	2	208659	ENSMUST00000020938.7	491	ENSMUSG00000020614	Fam20a	FAM20A, golgi associated secretory pathway pseudokinase
chr13	103646171	103646269	99	*	Intron (ENSMUST00000225130.1/102632492, intron 1 of 3)	13	103673738	103707619	33882	2	102632492	ENSMUST00000225860.1	61350	ENSMUSG00000114206	Gm30551	predicted gene, 30551
chr16	23401588	23401799	212	*	Distal Intergenic	16	23429133	23433960	4828	1	239766	ENSMUST00000038730.6	-27334	ENSMUSG00000033383	Rtp1	receptor transporter protein 1
chr11	61962817	61962911	95	*	Intron (ENSMUST00000201866.3/432572, intron 1 of 3)	11	61956815	62219435	262621	1	432572	ENSMUST00000202389.3	6002	ENSMUSG00000042331	Specc1	sperm antigen with calponin homology and coiled-coil domains 1
chr18	68859693	68859884	192	*	Distal Intergenic	18	68944633	68950141	5509	2	78931	ENSMUST00000025428.5	90257	ENSMUSG00000024546	4930546C10Rik	RIKEN cDNA 4930546C10 gene
chr7	99887387	99887579	193	*	Intron (ENSMUST00000036155.9/446101, intron 8 of 18)	7	99902706	99912163	9458	1	446101	ENSMUST00000208270.1	-15127	ENSMUSG00000035211	Xrra1	X-ray radiation resistance associated 1
chr4	145584938	145585434	497	*	Promoter (<=1kb)	4	145585166	145625345	40180	1	433801	ENSMUST00000105739.7	0	ENSMUSG00000078502	Zfp268	zinc finger protein 268
chr14	70899542	70899799	258	*	Intron (ENSMUST00000022699.9/14586, intron 2 of 8)	14	70890528	70978496	87969	1	14586	ENSMUST00000227697.1	9014	ENSMUSG00000022103	Gfra2	glial cell line derived neurotrophic factor family receptor alpha 2
chr9	92542816	92543002	187	*	Promoter (<=1kb)	9	92538801	92542869	4069	2	78575	ENSMUST00000191720.1	0	ENSMUSG00000103622	B430319G15Rik	RIKEN cDNA B430319G15 gene
chr7	122390206	122390421	216	*	Intron (ENSMUST00000143692.7/18751, intron 2 of 17)	7	122416068	122457326	41259	1	18751	ENSMUST00000149583.1	-25647	ENSMUSG00000052889	Prkcb	protein kinase C, beta
chr3	41268576	41268878	303	*	Distal Intergenic	3	41066326	41083046	16721	2	70804	ENSMUST00000058578.7	-185530	ENSMUSG00000049940	Pgrmc2	progesterone receptor membrane component 2
chr1	79703679	79703812	134	*	3' UTR	1	79719163	79730098	10936	2	69368	ENSMUST00000130714.7	26286	ENSMUSG00000073643	Wdfy1	WD repeat and FYVE domain containing 1
chr17	64622629	64622742	114	*	Intron (ENSMUST00000086723.9/17158, intron 1 of 21)	17	64600736	64755110	154375	1	17158	ENSMUST00000086723.9	21893	ENSMUSG00000024085	Man2a1	mannosidase 2, alpha 1
chr6	73228432	73228886	455	*	Distal Intergenic	6	73017609	73221651	204043	2	330355	ENSMUST00000114040.7	-6781	ENSMUSG00000052861	Dnah6	dynein, axonemal, heavy chain 6
chr7	113368849	113368958	110	*	Promoter (<=1kb)	7	113368617	113369336	720	2	68815	ENSMUST00000129567.1	378	ENSMUSG00000038187	Btbd10	BTB domain containing 10
chr15	38925183	38925265	83	*	Distal Intergenic	15	38933144	38951264	18121	1	118452	ENSMUST00000163313.2	-7879	ENSMUSG00000022296	Baalc	brain and acute leukemia, cytoplasmic
chr13	114735136	114735446	311	*	Distal Intergenic	13	114818236	114828723	10488	1	17434	ENSMUST00000166104.8	-82790	ENSMUSG00000015536	Mocs2	molybdenum cofactor synthesis 2
chr9	118612343	118612543	201	*	Intron (ENSMUST00000044165.13/104099, intron 1 of 27)	9	118606690	118901003	294314	1	104099	ENSMUST00000044165.13	5653	ENSMUSG00000039115	Itga9	integrin alpha 9
chr10	62556526	62556789	264	*	Intron (ENSMUST00000159704.7/72320, intron 7 of 7)	10	62559599	62563578	3980	2	72320	ENSMUST00000162263.1	6789	ENSMUSG00000036955	Kifbp	kinesin family binding protein
chr14	62907934	62908187	254	*	Intron (ENSMUST00000014691.9/268752, intron 3 of 11)	14	62865542	62865651	110	1	102465311	ENSMUST00000183649.1	42392	ENSMUSG00000098858	Mir6541	microRNA 6541
chr1	165576926	165577036	111	*	Downstream (<=300bp)	1	165604230	165605753	1524	2	68481	ENSMUST00000192716.1	28717	ENSMUSG00000026566	Mpzl1	myelin protein zero-like 1
chr3	65187908	65188306	399	*	Promoter (<=1kb)	3	65188103	65378223	190121	1	16497	ENSMUST00000161404.7	0	ENSMUSG00000027827	Kcnab1	potassium voltage-gated channel, shaker-related subfamily, beta member 1
chr3	38887528	38887617	90	*	Promoter (<=1kb)	3	38886940	39011985	125046	1	329628	ENSMUST00000061260.7	588	ENSMUSG00000046743	Fat4	FAT atypical cadherin 4
chr18	83943453	83943753	301	*	Distal Intergenic	18	84015818	84085075	69258	2	110796	ENSMUST00000235188.1	141322	ENSMUSG00000046982	Tshz1	teashirt zinc finger family member 1
chr17	71888891	71888970	80	*	Intron (ENSMUST00000086639.5/11682, intron 24 of 28)	17	71856286	71864273	7988	1	78785	ENSMUST00000230290.1	32605	ENSMUSG00000024059	Clip4	CAP-GLY domain containing linker protein family, member 4
chr8	70797003	70797633	631	*	Promoter (<=1kb)	8	70778117	70796988	18872	2	546071	ENSMUST00000166004.2	-15	ENSMUSG00000031833	Mast3	microtubule associated serine/threonine kinase 3
chr1	107528863	107528977	115	*	Promoter (<=1kb)	1	107529003	107547222	18220	1	241197	ENSMUST00000182198.7	-26	ENSMUSG00000092572	Serpinb10	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10
chr13	34089098	34089322	225	*	Intron (ENSMUST00000222745.1/432745, intron 3 of 4)	13	34074274	34078007	3734	2	22151	ENSMUST00000056427.9	-11091	ENSMUSG00000058672	Tubb2a	tubulin, beta 2A class IIA
chr12	83072239	83072397	159	*	Intron (ENSMUST00000186848.4/50779, intron 11 of 15)	12	83106787	83158207	51421	1	50779	ENSMUST00000201767.1	-34390	ENSMUSG00000021219	Rgs6	regulator of G-protein signaling 6
chr3	79202848	79202935	88	*	Intron (ENSMUST00000195708.1/76089, intron 3 of 29)	3	79212919	79253913	40995	1	70924	ENSMUST00000200412.1	-9984	ENSMUSG00000104585	4921511C10Rik	RIKEN cDNA 4921511C10 gene
chr10	34171767	34171992	226	*	Intron (ENSMUST00000048010.8/212898, intron 2 of 5)	10	34153624	34176245	22622	2	212898	ENSMUST00000217051.1	4253	ENSMUSG00000039497	Dse	dermatan sulfate epimerase
chr6	4505715	4505811	97	*	Promoter (<=1kb)	6	4505702	4515019	9318	1	12843	ENSMUST00000132029.1	13	ENSMUSG00000029661	Col1a2	collagen, type I, alpha 2
chr6	135323429	135323976	548	*	Intron (ENSMUST00000203686.1/ENSMUST00000203686.1, intron 3 of 3)	6	135312155	135319561	7407	2	102640545	ENSMUST00000203442.1	-3868	ENSMUSG00000107768	Gm36582	predicted gene, 36582
chr6	5291488	5291766	279	*	Promoter (2-3kb)	6	5273131	5289068	15938	2	330260	ENSMUST00000135342.1	-2420	ENSMUSG00000032667	Pon2	paraoxonase 2
chr2	165286876	165287026	151	*	Promoter (<=1kb)	2	165280874	165286552	5679	2	228875	ENSMUST00000129210.7	-324	ENSMUSG00000017664	Slc35c2	solute carrier family 35, member C2
chrX	112311222	112311653	432	*	Promoter (<=1kb)	20	112311334	112372755	61422	1	68117	ENSMUST00000026599.9	0	ENSMUSG00000025525	Apool	apolipoprotein O-like
chr13	91452414	91452496	83	*	Distal Intergenic	13	91460283	91688866	228584	1	66970	ENSMUST00000156547.7	-7787	ENSMUSG00000003992	Ssbp2	single-stranded DNA binding protein 2
chr16	11908692	11908778	87	*	Promoter (<=1kb)	16	11827250	11909396	82147	2	223978	ENSMUST00000145169.1	618	ENSMUSG00000065979	Cpped1	calcineurin-like phosphoesterase domain containing 1
chr13	43919804	43920345	542	*	Distal Intergenic	13	43785185	43803128	17944	1	12522	ENSMUST00000221359.1	134619	ENSMUSG00000015396	Cd83	CD83 antigen
chr2	26106267	26106508	242	*	Intron (ENSMUST00000028300.5/67991, intron 1 of 5)	2	26055535	26092177	36643	2	67991	ENSMUST00000114159.8	-14090	ENSMUSG00000026932	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing
chr14	51008287	51008392	106	*	Promoter (<=1kb)	14	51007929	51010757	2829	1	75019	ENSMUST00000022424.7	358	ENSMUSG00000021872	Rnase10	ribonuclease, RNase A family, 10 (non-active)
chr7	16275379	16275671	293	*	Promoter (<=1kb)	7	16274042	16275771	1730	2	243846	ENSMUST00000172670.1	100	ENSMUSG00000041375	Ccdc9	coiled-coil domain containing 9
chr6	98833923	98834281	359	*	Distal Intergenic	6	98930171	98935545	5375	2	108655	ENSMUST00000175880.1	101264	ENSMUSG00000030067	Foxp1	forkhead box P1
chr1	176827571	176827798	228	*	Intron (ENSMUST00000150429.7/76816, intron 3 of 7)	1	176814660	177020437	205778	1	76816	ENSMUST00000123409.7	12911	ENSMUSG00000026504	Sdccag8	serologically defined colon cancer antigen 8
chr14	46678985	46679337	353	*	Intron (ENSMUST00000227500.1/ENSMUST00000227500.1, intron 3 of 3)	14	46645817	46673775	27959	2	328385	ENSMUST00000226949.1	-5210	ENSMUSG00000115015	D330046F09Rik	RIKEN cDNA D330046F09 gene
chr4	102647194	102647392	199	*	Distal Intergenic	4	102589843	102603441	13599	1	18578	ENSMUST00000106901.1	57351	ENSMUSG00000028525	Pde4b	phosphodiesterase 4B, cAMP specific
chr2	144186570	144186653	84	*	Promoter (2-3kb)	2	144173150	144189290	16141	2	433481	ENSMUST00000099292.8	2637	ENSMUSG00000074758	Gm5535	predicted gene 5535
chr2	11300442	11300669	228	*	3' UTR	2	11339488	11344111	4624	1	100503147	ENSMUST00000131188.2	-38819	ENSMUSG00000086006	Gm13293	predicted gene 13293
chr3	98180895	98181038	144	*	Distal Intergenic	3	98160660	98164169	3510	1	71078	ENSMUST00000050342.4	20235	ENSMUSG00000043468	Adam30	a disintegrin and metallopeptidase domain 30
chr8	40926109	40926423	315	*	Promoter (<=1kb)	8	40926212	40939944	13733	1	68797	ENSMUST00000143216.1	0	ENSMUSG00000031595	Pdgfrl	platelet-derived growth factor receptor-like
chr3	135726703	135726872	170	*	Distal Intergenic	3	135610590	135691547	80958	2	18033	ENSMUST00000138602.2	-35156	ENSMUSG00000028163	Nfkb1	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105
chr9	61225367	61225528	162	*	Distal Intergenic	9	61259227	61293809	34583	2	622037	ENSMUST00000213377.1	68281	ENSMUSG00000111658	B930092H01Rik	RIKEN cDNA B930092H01 gene
chr5	114268802	114268964	163	*	Intron (ENSMUST00000044790.11/116810, intron 2 of 9)	5	114260356	114273702	13347	2	116810	ENSMUST00000144050.1	4738	ENSMUSG00000042002	Foxn4	forkhead box N4
chr17	29614663	29614990	328	*	Promoter (<=1kb)	17	29614876	29703359	88484	1	106014251	ENSMUST00000130871.1	0	NA	Gm28043	predicted gene, 28043
chr16	25201182	25201445	264	*	Distal Intergenic	16	25286817	25422344	135528	1	71338	ENSMUST00000056087.3	-85372	ENSMUSG00000048399	Tprg1	transformation related protein 63 regulated 1
chr11	58641169	58641327	159	*	Promoter (<=1kb)	11	58640465	58652404	11940	1	216781	ENSMUST00000075084.4	704	ENSMUSG00000037124	Trim58	tripartite motif-containing 58
chr14	104867703	104867785	83	*	Exon (ENSMUST00000228435.1/320249, exon 5 of 5)	14	104639144	104966783	327640	1	320249	ENSMUST00000228036.1	228559	ENSMUSG00000115432	D130009I18Rik	RIKEN cDNA D130009I18 gene
chr13	55405346	55405428	83	*	Promoter (2-3kb)	13	55403204	55414691	11488	1	20505	ENSMUST00000224043.1	2142	ENSMUSG00000021490	Slc34a1	solute carrier family 34 (sodium phosphate), member 1
chrX	102156978	102157458	481	*	Promoter (<=1kb)	20	102141716	102157091	15376	2	236930	ENSMUST00000056904.2	0	ENSMUSG00000051220	Ercc6l	excision repair cross-complementing rodent repair deficiency complementation group 6 like
chr14	44835269	44835438	170	*	Distal Intergenic	14	44851235	44859375	8141	2	19214	ENSMUST00000095959.1	23937	ENSMUSG00000071489	Ptgdr	prostaglandin D receptor
chr6	38748145	38748242	98	*	Intron (ENSMUST00000161779.7/15258, intron 2 of 14)	6	38736699	38743260	6562	2	15258	ENSMUST00000159307.1	-4885	ENSMUSG00000061436	Hipk2	homeodomain interacting protein kinase 2
chrX	166516022	166516150	129	*	Promoter (2-3kb)	20	166503292	166518567	15276	2	245695	ENSMUST00000112187.1	2417	ENSMUSG00000051224	Tceanc	transcription elongation factor A (SII) N-terminal and central domain containing
chr2	46525249	46525533	285	*	Distal Intergenic	2	45696800	45698067	1268	1	69405	ENSMUST00000134308.1	828449	ENSMUSG00000086202	1700019E08Rik	RIKEN cDNA 1700019E08 gene
chr2	170321961	170322381	421	*	Distal Intergenic	2	170347931	170349740	1810	2	76960	ENSMUST00000156657.7	27359	ENSMUSG00000013523	Bcas1	brain enriched myelin associated protein 1
chr17	80127735	80128222	488	*	Promoter (<=1kb)	17	80127471	80185101	57631	1	319625	ENSMUST00000039205.10	264	ENSMUSG00000035473	Galm	galactose mutarotase
chr7	90443893	90444032	140	*	Promoter (<=1kb)	7	90443887	90447721	3835	1	233490	ENSMUST00000207252.1	6	ENSMUSG00000051451	Crebzf	CREB/ATF bZIP transcription factor
chr12	76254964	76255447	484	*	Promoter (<=1kb)	12	76255298	76319803	64506	1	108156	ENSMUST00000021443.6	0	ENSMUSG00000021048	Mthfd1	methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase
chr17	23598783	23599373	591	*	Promoter (<=1kb)	17	23575852	23599487	23636	2	22654	ENSMUST00000057029.4	114	ENSMUSG00000062012	Zfp13	zinc finger protein 13
chr4	20031998	20032366	369	*	Distal Intergenic	4	20042052	20066750	24699	1	14590	ENSMUST00000098242.3	-9686	ENSMUSG00000073987	Ggh	gamma-glutamyl hydrolase
chr9	72649908	72650055	148	*	Distal Intergenic	9	72662346	72749852	87507	1	17999	ENSMUST00000034740.14	-12291	ENSMUSG00000032216	Nedd4	neural precursor cell expressed, developmentally down-regulated 4
chr5	135024749	135024905	157	*	Promoter (1-2kb)	5	135023560	135051100	27541	1	20907	ENSMUST00000150838.1	1189	ENSMUSG00000007207	Stx1a	syntaxin 1A (brain)
chr14	30627485	30627715	231	*	Promoter (1-2kb)	14	30606759	30626210	19452	2	18753	ENSMUST00000112208.8	-1275	ENSMUSG00000021948	Prkcd	protein kinase C, delta
chr1	39367642	39368005	364	*	Promoter (<=1kb)	1	39367842	39371911	4070	1	114641	ENSMUST00000086535.11	0	ENSMUSG00000073702	Rpl31	ribosomal protein L31
chr16	17727258	17727500	243	*	Intron (ENSMUST00000231413.1/94112, intron 1 of 4)	16	17651221	17722947	71727	2	94112	ENSMUST00000232236.1	-4311	ENSMUSG00000012114	Med15	mediator complex subunit 15
chr3	40531399	40531647	249	*	Promoter (<=1kb)	3	40531286	40654616	123331	1	380614	ENSMUST00000061590.5	113	ENSMUSG00000060798	Intu	inturned planar cell polarity protein
chr4	120011847	120012167	321	*	Intron (ENSMUST00000106307.8/16656, intron 2 of 8)	4	120032766	120065063	32298	1	16656	ENSMUST00000227491.1	-20599	ENSMUSG00000028634	Hivep3	human immunodeficiency virus type I enhancer binding protein 3
chr4	134362506	134363006	501	*	Promoter (2-3kb)	4	134362705	134365424	2720	2	56219	ENSMUST00000142730.1	2418	ENSMUSG00000028838	Extl1	exostosin-like glycosyltransferase 1
chr7	48750021	48750235	215	*	Distal Intergenic	7	48789003	48827440	38438	1	243983	ENSMUST00000118927.7	-38768	ENSMUSG00000030471	Zdhhc13	zinc finger, DHHC domain containing 13
chr2	133875072	133875239	168	*	Distal Intergenic	2	133564708	133564794	87	1	100526500	ENSMUST00000175597.1	310364	ENSMUSG00000093338	Mir3090	microRNA 3090
chr6	94826804	94826934	131	*	Exon (ENSMUST00000157970.1/ENSMUST00000157970.1, exon 1 of 1)	6	94943834	94951545	7712	1	78773	ENSMUST00000203778.1	-116900	ENSMUSG00000108187	4930511E03Rik	RIKEN cDNA 4930511E03 gene
chr4	49616975	49617261	287	*	Distal Intergenic	4	49632006	49638702	6697	1	109331	ENSMUST00000140341.7	-14745	ENSMUSG00000028309	Rnf20	ring finger protein 20
chr4	134491740	134491826	87	*	Distal Intergenic	4	134496697	134508813	12117	1	71904	ENSMUST00000081525.3	-4871	ENSMUSG00000037348	Paqr7	progestin and adipoQ receptor family member VII
chr14	46679093	46679379	287	*	Intron (ENSMUST00000227500.1/ENSMUST00000227500.1, intron 3 of 3)	14	46645817	46673775	27959	2	328385	ENSMUST00000226949.1	-5318	ENSMUSG00000115015	D330046F09Rik	RIKEN cDNA D330046F09 gene
chr15	44619408	44619902	495	*	Promoter (<=1kb)	15	44619429	44628522	9094	1	55960	ENSMUST00000228648.1	0	ENSMUSG00000022339	Ebag9	estrogen receptor-binding fragment-associated gene 9
chr16	84606680	84606762	83	*	Distal Intergenic	16	84703167	84715245	12079	1	100653389	ENSMUST00000185662.6	-96405	ENSMUSG00000097418	Mir155hg	Mir155 host gene (non-protein coding)
chrX	144716466	144716559	94	*	Intron (ENSMUST00000112843.1/619287, intron 2 of 6)	20	144688907	145122411	433505	1	619287	ENSMUST00000112843.1	27559	ENSMUSG00000071679	Rtl4	retrotransposon Gag like 4
chr18	53160354	53160463	110	*	Distal Intergenic	18	53176316	53220865	44550	1	67804	ENSMUST00000037850.6	-15853	ENSMUSG00000034484	Snx2	sorting nexin 2
chr2	104421049	104421143	95	*	Distal Intergenic	2	104428861	104428940	80	2	100316678	ENSMUST00000122567.1	7797	ENSMUSG00000084516	Mir1902	microRNA 1902
chr13	91421519	91421941	423	*	Distal Intergenic	13	91368990	91388085	19096	2	320297	ENSMUST00000181054.2	-33434	ENSMUSG00000097182	A830009L08Rik	RIKEN cDNA A830009L08 gene
chr19	43926706	43926875	170	*	Intron (ENSMUST00000235838.1/ENSMUST00000235838.1, intron 2 of 2)	19	43925012	43940172	15161	2	71972	ENSMUST00000212157.1	13297	ENSMUSG00000025195	Dnmbp	dynamin binding protein
chr3	87263475	87263784	310	*	Promoter (<=1kb)	3	87250758	87263599	12842	2	80891	ENSMUST00000090986.10	0	ENSMUSG00000015852	Fcrl2	Fc receptor like 2
chr2	57237851	57238749	899	*	Promoter (<=1kb)	2	57238297	57370719	132423	1	14571	ENSMUST00000112618.8	0	ENSMUSG00000026827	Gpd2	glycerol phosphate dehydrogenase 2, mitochondrial
chr9	95093651	95093760	110	*	Intron (ENSMUST00000033463.9/331004, intron 12 of 15)	9	95121686	95124551	2866	1	331004	ENSMUST00000162329.1	-27926	ENSMUSG00000031129	Slc9a9	solute carrier family 9 (sodium/hydrogen exchanger), member 9
chr9	60858741	60858852	112	*	Intron (ENSMUST00000214354.1/72565, intron 9 of 18)	9	60862414	60880363	17950	1	72565	ENSMUST00000214997.1	-3562	ENSMUSG00000034485	Uaca	uveal autoantigen with coiled-coil domains and ankyrin repeats
chr5	113118802	113118970	169	*	Exon (ENSMUST00000197638.1/ENSMUST00000197638.1, exon 1 of 1)	5	113086323	113137986	51664	2	243219	ENSMUST00000212276.1	19016	ENSMUSG00000051339	2900026A02Rik	RIKEN cDNA 2900026A02 gene
chr6	143105856	143105967	112	*	Distal Intergenic	6	143078365	143100141	21777	2	74741	ENSMUST00000204140.1	-5715	ENSMUSG00000030279	C2cd5	C2 calcium-dependent domain containing 5
chr1	87770606	87770793	188	*	Intron (ENSMUST00000144047.7/77040, intron 5 of 5)	1	87766901	87775142	8242	1	77040	ENSMUST00000129431.1	3705	ENSMUSG00000026289	Atg16l1	autophagy related 16 like 1
chr17	48346306	48346525	220	*	Promoter (<=1kb)	17	48346401	48352273	5873	1	83433	ENSMUST00000024791.14	0	ENSMUSG00000023992	Trem2	triggering receptor expressed on myeloid cells 2
chr18	12725833	12725921	89	*	Intron (ENSMUST00000234255.1/72747, intron 8 of 13)	18	12734705	12736830	2126	1	72747	ENSMUST00000143388.1	-8784	ENSMUSG00000024424	Ttc39c	tetratricopeptide repeat domain 39C
